packet_id,latency_ms
525,11.382
526,11.352
527,11.54
528,11.383
529,11.57
530,11.249
531,11.654
532,11.226
533,11.404
534,11.778
535,11.393
536,11.581
537,11.538
538,11.651
539,11.207
540,11.686
541,11.683
542,11.46
543,11.552
544,11.658
545,11.259
546,11.685
547,11.677
548,11.441
549,11.621
550,11.709
551,11.689
552,11.215
553,11.245
554,11.469
555,11.538
556,11.542
557,11.325
558,11.31
559,11.26
560,11.53
561,11.56
562,11.271
563,11.634
564,11.434
565,11.313
566,11.334
567,11.577
568,11.322
569,11.779
570,11.566
571,11.237
572,11.565
573,11.559
574,11.661
575,11.514
576,11.345
577,11.556
578,11.287
579,11.524
580,11.558
581,11.377
582,11.292
583,11.723
584,11.517
585,11.358
586,11.307
587,11.742
588,11.347
589,11.654
590,11.573
591,11.694
592,11.406
593,11.597
594,11.374
595,11.371
596,11.421
597,11.543
598,11.603
599,11.341
600,11.447
601,11.396
602,11.736
603,11.583
604,11.631
605,11.299
606,11.494
607,11.63
608,11.305
609,11.562
610,11.37
611,11.593
612,11.277
613,11.481
614,11.573
615,11.618
616,11.658
617,11.783
618,11.688
619,11.548
620,11.272
621,11.773
622,11.581
623,11.63
624,11.267
625,11.326
626,11.615
627,11.281
628,11.517
629,11.284
630,11.345
631,11.716
632,11.577
633,11.769
634,11.775
635,11.758
636,11.298
637,11.728
638,11.32
639,11.719
640,11.361
641,11.746
642,11.374
643,11.565
644,11.277
645,11.218
646,11.371
647,11.608
648,11.34
649,11.633
650,11.271
651,11.515
652,11.436
653,11.646
654,11.214
655,11.689
656,11.71
657,11.32
658,11.494
659,11.692
660,11.23
661,11.46
662,11.715
663,11.604
664,11.255
665,11.395
666,11.794
667,11.696
668,11.584
669,11.54
670,11.264
671,11.498
672,11.527
673,11.612
674,11.362
675,11.532
676,11.483
677,11.733
678,11.207
679,11.644
680,11.382
681,11.592
682,11.55
683,11.64
684,11.417
685,11.779
686,11.481
687,11.444
688,11.647
689,11.477
690,11.756
691,11.219
692,11.588
693,11.445
694,11.22
695,11.445
696,11.784
697,11.201
698,11.698
699,11.796
700,11.448
701,11.634
702,11.422
703,11.435
704,11.413
705,11.44
706,11.457
707,11.699
708,11.374
709,11.478
710,11.314
711,11.465
712,11.281
713,11.592
714,11.28
715,11.224
716,11.384
717,11.605
718,11.379
719,11.365
720,11.603
721,11.786
722,11.776
723,11.524
724,11.687
725,11.384
726,11.28
727,11.708
728,11.36
729,11.597
730,11.668
731,11.673
732,11.303
733,11.728
734,11.734
735,11.525
736,11.736
737,11.357
738,11.363
739,11.766
740,11.331
741,11.256
742,11.747
743,11.501
744,11.674
745,11.276
746,11.272
747,11.423
748,11.48
749,11.503
750,11.671
751,11.622
752,11.613
753,11.597
754,11.429
755,11.638
756,11.615
757,11.784
758,11.281
759,11.736
760,11.617
761,11.586
762,11.753
763,11.41
764,11.614
765,11.758
766,11.558
767,11.354
768,11.355
769,11.33
770,11.757
771,11.328
772,11.495
773,11.488
774,11.513
775,11.408
776,11.403
777,11.269
778,11.336
779,11.749
780,11.473
781,11.494
782,11.235
783,11.35
784,11.462
785,11.596
786,11.618
787,11.52
788,11.409
789,11.422
790,11.462
791,11.3
792,11.716
793,11.2
794,11.426
795,11.572
796,11.309
797,11.261
798,11.576
799,11.415
800,11.274
801,11.562
802,11.476
803,11.639
804,11.762
805,11.624
806,11.485
807,11.261
808,11.798
809,11.55
810,11.675
811,11.72
812,11.415
813,11.78
814,11.423
815,11.782
816,11.342
817,11.384
818,11.494
819,11.786
820,11.267
821,11.583
822,11.771
823,11.529
824,11.744
825,11.735
826,11.387
827,11.485
828,11.296
829,11.284
830,11.726
831,11.678
832,11.229
833,11.501
834,11.492
835,11.231
836,11.527
837,11.508
838,11.794
839,11.778
840,11.776
841,11.266
842,11.585
843,11.607
844,11.536
845,11.347
846,11.563
847,11.434
848,11.638
849,11.633
850,11.542
851,11.441
852,11.232
853,11.555
854,11.367
855,11.408
856,11.291
857,11.612
858,11.531
859,11.386
860,11.511
861,11.567
862,11.791
863,11.315
864,11.513
865,11.679
866,11.545
867,11.203
868,11.312
869,11.31
870,11.664
871,11.314
872,11.643
873,11.348
874,11.656
875,11.266
876,11.284
877,11.309
878,11.727
879,11.725
880,11.352
881,11.721
882,11.37
883,11.543
884,11.361
885,11.689
886,11.253
887,11.552
888,11.545
889,11.766
890,11.786
891,11.645
892,11.564
893,11.315
894,11.725
895,11.419
896,11.255
897,11.202
898,11.694
899,11.64
900,11.447
901,11.312
902,11.791
903,11.218
904,11.404
905,11.771
906,11.219
907,11.201
908,11.47
909,11.545
910,11.242
911,11.479
912,11.357
913,11.406
914,11.428
915,11.666
916,11.608
917,11.395
918,11.254
919,11.573
920,11.591
921,11.433
922,11.455
923,11.651
924,11.675
925,11.213
926,11.365
927,11.663
928,11.307
929,11.357
930,11.754
931,11.472
932,11.746
933,11.63
934,11.388
935,11.609
936,11.523
937,11.769
938,11.239
939,11.482
940,11.516
941,11.49
942,11.768
943,11.412
944,11.787
945,11.205
946,11.6
947,11.476
948,11.417
949,11.283
950,11.791
951,11.584
952,11.367
953,11.44
954,11.455
955,11.73
956,11.246
957,11.493
958,11.274
959,11.661
960,11.647
961,11.337
962,11.721
963,11.341
964,11.438
965,11.52
966,11.655
967,11.247
968,11.446
969,11.208
970,11.264
971,11.513
972,11.573
973,11.639
974,11.357
975,11.644
976,11.643
977,11.656
978,11.377
979,11.21
980,11.403
981,11.698
982,11.571
983,11.657
984,11.562
985,11.568
986,11.431
987,11.669
988,11.345
989,11.76
990,11.555
991,11.459
992,11.734
993,11.246
994,11.349
995,11.489
996,11.388
997,11.608
998,11.234
999,11.361
1000,11.323
1001,11.539
1002,11.306
1003,11.445
1004,11.704
1005,11.21
1006,11.776
1007,11.753
1008,11.317
1009,11.572
1010,11.462
1011,11.399
1012,11.677
1013,11.229
1014,11.793
1015,11.222
1016,11.716
1017,11.684
1018,11.707
1019,11.74
1020,11.347
1021,11.784
1022,11.465
1023,11.777
1024,11.676
1025,11.375
1026,11.35
1027,11.466
1028,11.789
1029,11.61
1030,11.368
1031,11.594
1032,11.322
1033,11.382
1034,11.709
1035,11.667
1036,11.398
1037,11.314
1038,11.391
1039,11.43
1040,11.521
1041,11.633
1042,11.36
1043,11.525
1044,11.204
1045,11.35
1046,11.554
1047,11.794
1048,11.652
1049,11.726
1050,11.744
1051,11.442
1052,11.596
1053,11.317
1054,11.269
1055,11.79
1056,11.297
1057,11.408
1058,11.312
1059,11.44
1060,11.691
1061,11.706
1062,11.556
1063,11.793
1064,11.645
1065,11.746
1066,11.626
1067,11.535
1068,11.317
1069,11.542
1070,11.381
1071,11.419
1072,11.269
1073,11.232
1074,11.202
1075,11.72
1076,11.427
1077,11.456
1078,11.315
1079,11.551
1080,11.607
1081,11.56
1082,11.639
1083,11.203
1084,11.627
1085,11.43
1086,11.306
1087,11.596
1088,11.8
1089,11.514
1090,11.534
1091,11.345
1092,11.247
1093,11.334
1094,11.221
1095,11.381
1096,11.249
1097,11.52
1098,11.287
1099,11.47
1100,11.73
1101,11.722
1102,11.256
1103,11.615
1104,11.777
1105,11.71
1106,11.245
1107,11.367
1108,11.373
1109,11.501
1110,11.234
1111,11.634
1112,11.453
1113,11.568
1114,11.25
1115,11.508
1116,11.558
1117,11.278
1118,11.432
1119,11.258
1120,11.538
1121,11.287
1122,11.591
1123,11.315
1124,11.667
1125,11.584
1126,11.307
1127,11.302
1128,11.221
1129,11.627
1130,11.232
1131,11.639
1132,11.392
1133,11.763
1134,11.488
1135,11.252
1136,11.315
1137,11.741
1138,11.705
1139,11.213
1140,11.213
1141,11.337
1142,11.424
1143,11.442
1144,11.398
1145,11.68
1146,11.687
1147,11.304
1148,11.231
1149,11.474
1150,11.361
1151,11.664
1152,11.459
1153,11.556
1154,11.667
1155,11.765
1156,11.785
1157,11.352
1158,11.262
1159,11.229
1160,11.531
1161,11.779
1162,11.223
1163,11.404
1164,11.212
1165,11.452
1166,11.367
1167,11.755
1168,11.713
1169,11.759
1170,11.702
1171,11.28
1172,11.543
1173,11.784
1174,11.62
1175,11.31
1176,11.404
1177,11.27
1178,11.373
1179,11.381
1180,11.604
1181,11.38
1182,11.775
1183,11.597
1184,11.247
1185,11.245
1186,11.56
1187,11.673
1188,11.606
1189,11.252
1190,11.786
1191,11.599
1192,11.568
1193,11.732
1194,11.286
1195,11.356
1196,11.311
1197,11.227
1198,11.323
1199,11.284
1200,11.499
1201,11.215
1202,11.666
1203,11.429
1204,11.333
1205,11.362
1206,11.492
1207,11.605
1208,11.778
1209,11.368
1210,11.354
1211,11.345
1212,11.662
1213,11.225
1214,11.8
1215,11.464
1216,11.53
1217,11.2
1218,11.523
1219,11.659
1220,11.488
1221,11.461
1222,11.334
1223,11.34
1224,11.37
1225,11.781
1226,11.565
1227,11.791
1228,11.339
1229,11.616
1230,11.705
1231,11.628
1232,11.484
1233,11.361
1234,11.675
1235,11.621
1236,11.211
1237,11.449
1238,11.396
1239,11.232
1240,11.43
1241,11.431
1242,11.686
1243,11.353
1244,11.714
1245,11.504
1246,11.734
1247,11.216
1248,11.744
1249,11.57
1250,11.451
1251,11.569
1252,11.686
1253,11.433
1254,11.649
1255,11.204
1256,11.235
1257,11.566
1258,11.426
1259,11.516
1260,11.611
1261,11.344
1262,11.225
1263,11.726
1264,11.747
1265,11.224
1266,11.76
1267,11.299
1268,11.265
1269,11.567
1270,11.658
1271,11.32
1272,11.423
1273,11.714
1274,11.446
1275,11.343
1276,11.282
1277,11.777
1278,11.492
1279,11.522
1280,11.429
1281,11.558
1282,11.69
1283,11.281
1284,11.237
1285,11.532
1286,11.513
1287,11.505
1288,11.742
1289,11.591
1290,11.53
1291,11.765
1292,11.443
1293,11.431
1294,11.235
1295,11.478
1296,11.284
1297,11.641
1298,11.597
1299,11.528
1300,11.242
1301,11.623
1302,11.433
1303,11.701
1304,11.667
1305,11.437
1306,11.5
1307,11.699
1308,11.574
1309,11.539
1310,11.462
1311,11.577
1312,11.262
1313,11.339
1314,11.598
1315,11.407
1316,11.778
1317,11.553
1318,11.435
1319,11.426
1320,11.616
1321,11.468
1322,11.549
1323,11.21
1324,11.733
1325,11.326
1326,11.55
1327,11.63
1328,11.4
1329,11.708
1330,11.329
1331,11.469
1332,11.645
1333,11.589
1334,11.296
1335,11.754
1336,11.761
1337,11.609
1338,11.792
1339,11.209
1340,11.406
1341,11.6
1342,11.547
1343,11.437
1344,11.642
1345,11.592
1346,11.37
1347,11.669
1348,11.518
1349,11.262
1350,11.231
1351,11.479
1352,11.355
1353,11.488
1354,11.335
1355,11.624
1356,11.658
1357,11.633
1358,11.317
1359,11.556
1360,11.74
1361,11.731
1362,11.508
1363,11.706
1364,11.503
1365,11.234
1366,11.294
1367,11.628
1368,11.708
1369,11.788
1370,11.402
1371,11.579
1372,11.51
1373,11.64
1374,11.506
1375,11.476
1376,11.538
1377,11.299
1378,11.583
1379,11.295
1380,11.318
1381,11.519
1382,11.323
1383,11.724
1384,11.341
1385,11.48
1386,11.346
1387,11.249
1388,11.623
1389,11.502
1390,11.587
1391,11.598
1392,11.446
1393,11.729
1394,11.575
1395,11.69
1396,11.598
1397,11.502
1398,11.281
1399,11.43
1400,11.791
1401,11.447
1402,11.637
1403,11.456
1404,11.357
1405,11.666
1406,11.554
1407,11.339
1408,11.513
1409,11.512
1410,11.454
1411,11.297
1412,11.755
1413,11.258
1414,11.426
1415,11.228
1416,11.502
1417,11.362
1418,11.729
1419,11.471
1420,11.375
1421,11.367
1422,11.63
1423,11.59
1424,11.533
1425,11.535
1426,11.684
1427,11.698
1428,11.758
1429,11.266
1430,11.611
1431,11.41
1432,11.337
1433,11.656
1434,11.795
1435,11.644
1436,11.403
1437,11.558
1438,11.268
1439,11.638
1440,11.538
1441,11.632
1442,11.509
1443,11.347
1444,11.472
1445,11.596
1446,11.377
1447,11.658
1448,11.429
1449,11.255
1450,11.3
1451,11.631
1452,11.325
1453,11.51
1454,11.52
1455,11.567
1456,11.296
1457,11.324
1458,11.705
1459,11.668
1460,11.39
1461,11.281
1462,11.457
1463,11.694
1464,11.273
1465,11.363
1466,11.356
1467,11.55
1468,11.259
1469,11.548
1470,11.352
1471,11.776
1472,11.226
1473,11.759
1474,11.388
1475,11.223
1476,11.676
1477,11.316
1478,11.247
1479,11.768
1480,11.387
1481,11.451
1482,11.742
1483,11.395
1484,11.418
1485,11.709
1486,11.391
1487,11.797
1488,11.575
1489,11.381
1490,11.65
1491,11.607
1492,11.794
1493,11.572
1494,11.636
1495,11.396
1496,11.353
1497,11.203
1498,11.224
1499,11.277
1500,11.676
1501,11.637
1502,11.452
1503,11.543
1504,11.383
1505,11.376
1506,11.558
1507,11.36
1508,11.464
1509,11.307
1510,11.784
1511,11.318
1512,11.323
1513,11.642
1514,11.604
1515,11.63
1516,11.596
1517,11.251
1518,11.451
1519,11.628
1520,11.79
1521,11.453
1522,11.213
1523,11.336
1524,11.565
1525,11.546
1526,11.36
1527,11.315
1528,11.622
1529,11.435
1530,11.707
1531,11.667
1532,11.626
1533,11.442
1534,11.497
1535,11.255
1536,11.381
1537,11.281
1538,11.241
1539,11.786
1540,11.52
1541,11.648
1542,11.395
1543,11.529
1544,11.517
1545,11.439
1546,11.31
1547,11.609
1548,11.754
1549,11.434
1550,11.403
1551,11.701
1552,11.586
1553,11.253
1554,11.753
1555,11.349
1556,11.267
1557,11.734
1558,11.362
1559,11.488
1560,11.472
1561,11.608
1562,11.351
1563,11.684
1564,11.708
1565,11.443
1566,11.677
1567,11.23
1568,11.798
1569,11.338
1570,11.229
1571,11.435
1572,11.484
1573,11.216
1574,11.703
1575,11.309
1576,11.74
1577,11.743
1578,11.592
1579,11.758
1580,11.417
1581,11.609
1582,11.334
1583,11.567
1584,11.577
1585,11.203
1586,11.515
1587,11.438
1588,11.219
1589,11.737
1590,11.639
1591,11.76
1592,11.325
1593,11.375
1594,11.506
1595,11.702
1596,11.747
1597,11.723
1598,11.682
1599,11.436
1600,11.312
1601,11.619
1602,11.359
1603,11.391
1604,11.716
1605,11.29
1606,11.622
1607,11.353
1608,11.644
1609,11.707
1610,11.263
1611,11.735
1612,11.57
1613,11.224
1614,11.753
1615,11.346
1616,11.321
1617,11.21
1618,11.307
1619,11.759
1620,11.704
1621,11.364
1622,11.484
1623,11.635
1624,11.21
1625,11.496
1626,11.588
1627,11.4
1628,11.736
1629,11.442
1630,11.287
1631,11.322
1632,11.272
1633,11.482
1634,11.505
1635,11.305
1636,11.353
1637,11.658
1638,11.303
1639,11.605
1640,11.361
1641,11.305
1642,11.556
1643,11.458
1644,11.566
1645,11.676
1646,11.56
1647,11.445
1648,11.526
1649,11.681
1650,11.43
1651,11.785
1652,11.481
1653,11.407
1654,11.417
1655,11.773
1656,11.589
1657,11.691
1658,11.441
1659,11.649
1660,11.726
1661,11.252
1662,11.742
1663,11.478
1664,11.64
1665,11.443
1666,11.619
1667,11.267
1668,11.777
1669,11.666
1670,11.792
1671,11.475
1672,11.641
1673,11.244
1674,11.725
1675,11.746
1676,11.378
1677,11.594
1678,11.348
1679,11.61
1680,11.348
1681,11.423
1682,11.241
1683,11.577
1684,11.698
1685,11.744
1686,11.309
1687,11.327
1688,11.468
1689,11.234
1690,11.496
1691,11.257
1692,11.737
1693,11.358
1694,11.227
1695,11.4
1696,11.638
1697,11.692
1698,11.383
1699,11.454
1700,11.714
1701,11.296
1702,11.623
1703,11.498
1704,11.565
1705,11.306
1706,11.613
1707,11.649
1708,11.738
1709,11.382
1710,11.615
1711,11.253
1712,11.601
1713,11.538
1714,11.433
1715,11.617
1716,11.235
1717,11.571
1718,11.579
1719,11.316
1720,11.368
1721,11.335
1722,11.558
1723,11.706
1724,11.592
1725,11.373
1726,11.349
1727,11.663
1728,11.38
1729,11.669
1730,11.489
1731,11.41
1732,11.498
1733,11.502
1734,11.487
1735,11.425
1736,11.403
1737,11.301
1738,11.791
1739,11.509
1740,11.731
1741,11.661
1742,11.643
1743,11.216
1744,11.582
1745,11.524
1746,11.457
1747,11.504
1748,11.655
1749,11.525
1750,11.236
1751,11.648
1752,11.202
1753,11.607
1754,11.584
1755,11.738
1756,11.308
1757,11.772
1758,11.398
1759,11.758
1760,11.634
1761,11.737
1762,11.386
1763,11.727
1764,11.311
1765,11.288
1766,11.71
1767,11.721
1768,11.779
